time,index,mass,x,y,z,vx,vy,vz,fx,fy,fz
1.006278,67,1.833642,14.30685,-227.228,91.67857,-12.17804,0.6753197,3.373423,-0.05292267,1.212106,-0.5543036
1.006278,68,11.68311,-38.9141,-55,432.1501,-9.418178,-0.008158675,-0.9209256,0.6715625,-0.09581422,-3.202417
1.006278,69,14.84012,-287.4137,130.091,205.9486,-5.882162,-0.04784744,-8.44144,4.713914,-0.7076201,-4.393811
1.006278,70,10.29416,74.413,192.8831,-175.0647,11.24593,-0.4567399,4.419834,-1.539546,-4.620964,4.273257
1.006278,71,6.38924,-80.31425,-1.743409,-349.6768,10.24758,-0.01220105,-2.210581,0.6259791,-0.07574054,2.760068
1.006278,72,8.427372,-62.19868,-44.19188,30.26949,-11.34413,3.30438,-18.53451,37.23731,26.67323,-18.9453
1.006278,73,5.560498,-241.0385,-121.9439,-166.2733,6.349722,0.2086151,-9.117805,2.038164,1.142238,1.664635
1.006278,74,7.42993,-259.5855,106.4489,-13.92722,0.6044644,-0.1518065,-11.85472,3.794362,-1.103747,0.03385285
1.006278,75,11.16951,391.149,206.5293,-224.9622,4.371778,-0.1349706,7.768662,-2.500994,-1.478777,1.432954
1.006278,76,5.416922,-163.9883,-98.51778,323.0186,-9.091428,0.1048336,-4.704726,0.9590405,0.55516,-1.745268
1.006278,77,4.684162,-137.3363,412.8701,233.4433,-7.782011,-0.2369548,-4.41295,0.3249227,-1.088444,-0.6554064
1.006278,78,19.0687,-224.5892,105.7006,-195.1151,7.356971,-0.1570947,-8.398976,6.547674,-2.941613,5.948763
1.006278,79,2.758122,-54.62861,244.176,429.7639,-8.821478,-0.1290542,-1.168364,0.09732131,-0.3484983,-0.6232247
1.006278,80,11.09958,40.55886,414.319,-55.01361,8.519067,-0.3622889,4.578674,-0.3402991,-3.938767,0.1510404
1.006278,81,15.36114,44.53579,-431.1782,229.8415,-8.747522,0.246005,1.922505,-0.260398,3.705729,-1.893126
1.006278,82,7.500502,453.9272,48.18425,-128.4837,2.306654,-0.009856659,8.818389,-2.570444,-0.07615545,0.6824296
1.006278,83,21.89095,195.9599,-5.634804,-63.84398,4.350234,-0.1068368,13.05908,-17.83687,-2.305765,4.260572
1.006278,84,7.349988,-309.6985,-145.3244,-304.4065,6.620047,0.1140957,-6.543559,1.867038,0.8193142,1.565795
1.006278,85,4.06992,-254.708,-118.1451,-326.7841,7.604478,0.04596573,-5.753448,0.783278,0.1861424,1.216801
1.006278,86,8.411819,-112.9862,-436.3646,-212.6024,7.759907,0.2547286,-4.34149,0.5442473,2.098478,1.04603
1.006278,87,10.7926,-192.0649,342.3871,-75.96845,3.383863,-0.3419568,-9.360972,1.991607,-3.614456,0.4860286
1.006278,88,2.270806,177.4525,169.3708,-45.50555,3.472266,-0.4992814,12.01859,-1.105203,-1.1084,0.1588135
1.006278,89,8.078631,335.3577,-163.2677,-233.853,5.270816,0.1713344,7.775704,-2.577222,1.35913,1.111072
